0.697341 0.618856
0.85694 0.810069
0.678043 0.0493645
0.799015 0.545568
0.829528 0.847153
0.955505 0.725822
0.72326 0.735795
0.633299 1.03586
0.72771 0.334496
0.918752 0.918995
0.290931 0.37312
0.827793 0.785074
0.822754 0.914166
0.755885 1.46326
0.203811 0.489657
0.671794 0.618297
0.881741 1.01708
0.870741 0.717577
0.860696 1.31314
0.949454 0.641801
0.863217 1.50397
0.884619 0.636829
0.869954 0.906812
0.545597 0.929836
0.619973 0.0826051
0.48352 0.996424
0.831374 0.524173
0.515275 0.490658
0.873876 0.933293
0.515113 0.514145
0.729533 0.526525
0.881941 0.904802
0.589385 0.471873
0.922575 1.12685
0.896506 1.07636
0.814032 0.706474
0.968209 0.724187
0.235289 0.42482
0.827905 0.624628
0.912038 1.38722
0.461027 0.655931
0.397091 0.585547
0.856596 0.792662
0.546615 0.943057
0.595879 0.437248
0.70275 0.0271266
0.897117 0.898843
0.55077 0.0579663
0.963069 0.830397
0.735316 0.60134
0.898565 1.05742
0.531419 0.779011
0.812795 0.894779
0.702912 0.76344
0.85556 0.655572
0.738768 0.644156
0.863719 0.560408
0.928375 1.1825
0.679009 0.16527
0.808795 0.723099
0.588183 0.449723
0.462887 0.836843
0.908479 1.25985
0.818876 0.544635
0.822171 1.30763
0.703549 0.309345
0.467798 0.911489
0.761093 0.510558
0.451798 0.69101
0.925163 1.23567
0.811757 1.47423
0.663477 0.123492
0.523874 0.937443
0.316152 0.584558
0.950273 1.50536
0.841308 0.588899
0.807678 0.878832
0.934916 1.4019
0.614502 1.0413
0.602566 0.0508646
0.7847 1.42671
0.647215 0.430008
0.974011 0.843572
0.535855 0.818189
0.849217 1.34609
0.525545 0.109758
0.780982 0.429829
0.656986 0.408962
0.930125 1.48224
0.883282 0.810058
0.857639 1.42272
0.771144 1.3359
0.864263 1.40005
0.715312 1.54364
0.568144 0.93389
0.854936 0.503873
0.86373 0.754376
0.40227 0.800065
0.692529 0.293009
0.631838 0.509506
0.893443 0.852662
0.725086 0.846634
0.967458 0.869297
0.736179 1.5842
0.633539 0.129711
0.8926 0.825698
0.72653 0.46641
0.653391 0.605781
0.685752 0.153402
0.765465 1.418
0.55029 0.592437
0.939793 1.54498
0.931861 0.698951
0.806312 0.674217
0.711118 0.523782
0.66612 0.229303
0.274441 0.487599
0.89515 0.608634
0.655439 0.488174
0.838069 0.749795
0.904622 0.819381
0.903579 1.29591
0.412675 0.872872
0.135038 0.467332
0.653475 0.656331
0.884137 0.601678
0.917849 0.741037
0.912029 0.567251
0.25608 0.385279
0.262127 0.537821
0.806039 0.748574
0.205506 0.395157
0.233265 0.397435
0.511793 0.65311
0.553857 0.911178
0.729305 0.639832
0.259525 0.490303
0.841833 1.69063
0.867475 1.31724
0.800397 0.727489
0.80574 1.16646
0.685086 0.273594
0.675181 0.349679
0.592053 0.68674
0.698111 0.513165
0.861343 0.865819
0.742537 1.44526
0.747819 0.407946
0.877585 1.13524
0.565898 0.437424
0.621401 0.747037
0.906702 0.726835
0.884771 1.33458
0.585885 0.600317
0.731928 0.461412
0.778719 1.51927
0.63707 0.498913
0.124101 0.480435
0.873187 0.645336
0.737351 0.464517
0.813729 0.7908
0.939341 0.776443
0.774674 0.779123
0.946441 1.45576
0.183883 0.481449
0.803417 0.509033
0.428231 0.880542
0.802823 1.0016
0.649062 0.211793
0.759251 0.597183
0.86285 1.43146
0.838825 1.10991
0.879738 0.0656613
0.820229 0.836155
0.885245 0.889508
0.135576 0.425132
0.847138 0.661923
0.931364 0.767613
0.803595 1.56982
0.934126 0.888645
0.89249 0.864602
0.888883 0.835058
0.897345 1.35283
0.492371 0.949234
0.866876 1.48185
0.420895 0.63327
0.749733 0.556168
0.822389 0.585466
0.966725 1.56659
0.783705 1.53605
0.828402 0.890563
0.921984 1.6224
0.857148 0.530623
0.92048 1.31738
0.970599 0.642076
0.851707 1.60836
0.513233 0.66299
0.189767 0.45355
0.827282 0.629792
0.604952 0.721441
0.635934 0.573668
0.396434 0.552308
0.794136 0.902084
0.879921 1.46555
0.676308 0.511653
0.752163 0.429495
0.450612 0.656438
0.638037 0.665955
0.764932 1.54902
0.726685 1.49224
0.597966 0.511841
0.911862 1.10973
0.500562 0.895066
